"id","home_type","bed","bath","play_ground","swimming_tank","acre_lot","house_size","city","state_name","zip_code","zip_code_population","listing_date","listing_price","sold_date","actual_sold_price","status"
"dN1izwtzbm","Single Family",2,1,"Y","N",2.644,1826,"Hudson County","New Jersey",7305,12700,"2020-06-06",29759,"2021-01-20",167462,"Sold"
"3cVvUKT4Te","Land",2,4,"N","Y",0.303,2504,"Elizabeth","New Jersey",7208,6890,"2020-02-22",367132,"2020-06-13",37397,"Pending"
"Da3G3jGLDx","Multi Family",3,3,"Y","Y",0.33,2835,"Atlantic City","New Jersey",8402,6500,"2021-01-30",323179,"2020-08-11",421687,"Sold"
"v4dcAt0ASA","Single Family",0,3,"N","N",7.613,2351,"Atlantic City","New Jersey",8404,8900,"2020-03-04",296277,"2020-08-16",452216,"Sold"
"B2x2RYHT20","Multi Family",1,3,"Y","Y",7.472,2151,"Atlantic City","New Jersey",8404,8900,"2021-01-15",338441,"2020-05-31",384373,"Sold"
"PVtde8m13J","Multi Family",2,2,"Y","N",2.078,1316,"Atlantic City","New Jersey",8402,6500,"2020-05-25",271589,"2020-01-01",131401,"Sold"
"4WhkabfGQd","Land",5,1,"Y","N",0.209,1133,"Basking Ridge","New Jersey",7920,7000,"2020-03-02",43840,"2020-05-17",449823,"Pending"
"8hvj6PMevb","Land",5,3,"Y","Y",4.19,2812,"Elizabeth","New Jersey",7208,6890,"2020-08-18",304650,"2020-03-27",312561,"Sold"
"6libqQpdl8","Single Family",3,3,"N","Y",2.718,1906,"Atlantic City","New Jersey",8402,6500,"2020-07-16",464386,"2020-09-28",225995,"Sold"
"BpYclER78R","Multi Family",1,2,"Y","Y",5.019,2620,"Atlantic City","New Jersey",8402,6500,"2020-09-26",366458,"2020-10-30",228293,"Sold"
"0iothljEEJ","Multi Family",3,0,"Y","N",0.592,2075,"Atlantic City","New Jersey",8404,8900,"2021-01-25",101718,"2020-07-07",64692,"Sold"
"OIBY9D1lez","Single Family",0,4,"N","Y",0.182,976,"Elizabeth","New Jersey",7215,26500,"2020-11-29",322442,"2020-02-11",245383,"Sold"
"bpx66g5iES","Multi Family",4,3,"Y","N",7.966,2532,"Basking Ridge","New Jersey",7920,7000,"2020-08-03",76918,"2020-10-14",51797,"Sold"
"DKpjZPQr3T","Land",5,2,"Y","Y",9.671,1303,"Elizabeth","New Jersey",7215,26500,"2020-10-01",44956,"2020-11-07",290808,"Pending"
"zvEyQmCyDz","Single Family",1,1,"N","N",8.265,1281,"Hudson County","New Jersey",7305,12700,"2020-02-11",429647,"2020-06-29",390544,"Sold"
"NM2w6Wkoqc","Single Family",5,2,"N","Y",6.9,2481,"Elizabeth","New Jersey",7215,26500,"2020-05-21",327700,"2020-11-04",454587,"Sold"
"IcD78u0HPK","Land",0,3,"Y","Y",6.216,218,"Atlantic City","New Jersey",8405,45600,"2020-06-10",498695,"2020-07-17",270353,"Sold"
"8KiO56eDal","Land",3,3,"Y","N",5.623,284,"Hudson County","New Jersey",7305,12700,"2020-09-14",234901,"2020-05-06",256207,"Pending"
"UK86sFS5f6","Single Family",1,3,"Y","Y",0.689,643,"Elizabeth","New Jersey",7208,6890,"2020-05-17",91332,"2020-11-19",409939,"Sold"
"Z0FMptjWpb","Multi Family",2,3,"N","Y",2.065,1610,"Basking Ridge","New Jersey",7920,7000,"2020-01-26",182390,"2020-01-20",499997,"Pending"
"CCCEcPT7Vi","Land",4,1,"Y","N",4.039,2921,"Hudson County","New Jersey",7305,12700,"2020-11-04",43381,"2020-03-16",302523,"Pending"
"PPyEr6IqZz","Multi Family",3,1,"Y","Y",7.979,904,"Atlantic City","New Jersey",8402,6500,"2020-12-01",109240,"2020-09-17",125086,"Sold"
"zpiyYG8QFW","Single Family",4,2,"Y","Y",7.225,2083,"Hammonton","New Jersey",8037,23729,"2020-08-25",300139,"2020-09-10",258985,"Pending"
"uoxjc0jVWS","Land",3,2,"N","N",3.726,1870,"Elizabeth","New Jersey",7215,26500,"2020-10-12",358977,"2020-03-12",374607,"Pending"
"gC36PgVSzR","Single Family",2,2,"N","N",9.492,2372,"Atlantic City","New Jersey",8402,6500,"2020-01-23",460257,"2020-10-28",428618,"Sold"
"FNTrSoPKO4","Land",1,4,"Y","N",1.587,2833,"Elizabeth","New Jersey",7215,26500,"2020-01-13",39140,"2020-02-09",60572,"Sold"
"cWiICzEpPd","Single Family",1,3,"Y","Y",1.386,2102,"Elizabeth","New Jersey",7216,2100,"2020-04-10",451896,"2020-04-27",425708,"Sold"
"si6Gair9rD","Land",1,4,"N","N",1.087,128,"Atlantic City","New Jersey",8404,8900,"2020-11-29",434894,"2020-06-24",227607,"Sold"
"RlHpjKa1W0","Single Family",5,3,"Y","Y",2.425,2998,"Atlantic City","New Jersey",8405,45600,"2020-08-08",452602,"2020-04-28",33246,"Sold"
"l6wqXX9YaO","Land",1,4,"Y","Y",7.692,445,"Hammonton","New Jersey",8037,23729,"2020-09-16",387707,"2020-05-08",349747,"Pending"
"rfDffS90FM","Multi Family",2,3,"N","N",6.971,214,"Elizabeth","New Jersey",7215,26500,"2020-09-26",47530,"2020-09-25",464596,"Pending"
"yOR9hWmR9R","Multi Family",0,0,"Y","Y",6.243,739,"Elizabeth","New Jersey",7208,6890,"2020-10-23",346454,"2020-11-04",379578,"Pending"
"XitnovEvzd","Single Family",1,0,"N","N",6.798,2749,"Elizabeth","New Jersey",7216,2100,"2020-03-18",109299,"2020-02-18",277760,"Sold"
"LBwZvRKEvN","Single Family",1,0,"Y","Y",0.316,1172,"Atlantic City","New Jersey",8405,45600,"2020-01-01",363819,"2020-06-10",353141,"Pending"
"bGj9362uRX","Single Family",4,0,"N","N",0.929,2236,"Atlantic City","New Jersey",8402,6500,"2020-12-01",259748,"2020-02-10",130521,"Pending"
"7o7YsASwXH","Land",3,1,"N","N",6.229,1410,"Hudson County","New Jersey",7305,12700,"2020-12-16",13564,"2020-10-21",247311,"Pending"
"XAsSAoYzXv","Single Family",3,0,"N","Y",9.12,2660,"Atlantic City","New Jersey",8405,45600,"2020-12-29",124053,"2020-06-30",13259,"Sold"
"ZqHSSeKNbf","Single Family",1,3,"N","Y",4.99,168,"Elizabeth","New Jersey",7215,26500,"2020-02-04",248178,"2020-12-07",17945,"Pending"
"t5ZbQNFyzK","Multi Family",0,2,"Y","Y",8.968,1001,"Atlantic City","New Jersey",8405,45600,"2020-08-22",212179,"2021-01-21",271004,"Sold"
"WlfY6n0pRR","Single Family",2,2,"Y","Y",5.313,471,"Atlantic City","New Jersey",8404,8900,"2020-07-10",492965,"2020-06-15",439254,"Pending"
"hoCNQ5gpCA","Multi Family",1,3,"N","Y",2.862,1072,"Elizabeth","New Jersey",7215,26500,"2021-01-09",431508,"2020-03-21",82700,"Sold"
"lR2DqJiY0K","Multi Family",3,4,"N","N",3.195,1259,"Atlantic City","New Jersey",8404,8900,"2020-12-06",474656,"2020-09-17",337940,"Pending"
"8x7OtFJUKs","Multi Family",3,3,"Y","N",6.213,566,"Elizabeth","New Jersey",7208,6890,"2020-02-26",352004,"2020-08-09",280650,"Sold"
"ulMBmfV8Nr","Multi Family",5,4,"N","N",6.272,417,"Basking Ridge","New Jersey",7920,7000,"2020-01-16",116426,"2020-06-29",461566,"Sold"
"16Oe3ClPfg","Multi Family",5,3,"Y","N",7.191,1827,"Hammonton","New Jersey",8037,23729,"2021-01-03",493970,"2020-10-03",271915,"Sold"
"6libqQpdl8","Single Family",3,3,"N","Y",2.718,1906,"Atlantic City","New Jersey",8405,45600,"2020-07-16",464386,"2020-09-28",225995,"Sold"
"qKVQp74oHX","Land",0,4,"N","Y",0.409,1001,"Atlantic City","New Jersey",8405,45600,"2020-10-07",354606,"2020-08-03",343965,"Pending"
"CDgLWnESGx","Single Family",5,2,"Y","Y",8.335,1580,"Elizabeth","New Jersey",7216,2100,"2020-04-20",183979,"2021-01-17",181732,"Pending"
"NX8yGCNTZq","Single Family",1,3,"Y","N",1.459,492,"Atlantic City","New Jersey",8404,8900,"2020-09-28",209825,"2021-01-03",32306,"Sold"
"Eyt28UJ7WF","Multi Family",5,4,"Y","Y",1.46,2271,"Atlantic City","New Jersey",8405,45600,"2020-07-08",64098,"2020-02-12",114394,"Sold"
"dJLpHdcSxa","Multi Family",0,3,"Y","Y",8.756,1422,"Atlantic City","New Jersey",8405,45600,"2020-12-16",385073,"2020-07-07",376962,"Pending"
"uIv4TIaAhx","Single Family",5,1,"Y","N",4.835,706,"Elizabeth","New Jersey",7215,26500,"2020-05-01",471070,"2021-01-02",271877,"Pending"
"T6l1a2N4Aq","Single Family",5,3,"Y","N",8.07,2044,"Elizabeth","New Jersey",7216,2100,"2020-04-23",301224,"2020-02-05",341883,"Pending"
"NEYft5YUQc","Single Family",2,0,"N","N",9.262,2819,"Hammonton","New Jersey",8037,23729,"2020-02-01",418566,"2020-10-15",425777,"Pending"
"tOkKy19D5h","Land",1,0,"N","N",2.116,1700,"Elizabeth","New Jersey",7215,26500,"2020-09-04",45113,"2020-04-06",432220,"Pending"
"CJQ7vMwjam","Land",0,1,"N","Y",3.87,662,"Elizabeth","New Jersey",7216,2100,"2020-07-05",241320,"2020-07-15",331084,"Sold"
"jJ4IT0B0mH","Single Family",3,4,"Y","Y",6.188,1992,"Hudson County","New Jersey",7305,12700,"2020-02-03",84106,"2020-11-01",95554,"Pending"
"kj8E69vEXA","Multi Family",1,3,"N","N",2.633,968,"Elizabeth","New Jersey",7216,2100,"2020-06-10",149108,"2020-06-02",235552,"Sold"
"woEZFm5cVD","Single Family",5,4,"N","Y",7.89,1849,"Elizabeth","New Jersey",7215,26500,"2020-06-30",317932,"2020-11-23",321641,"Sold"
"NptW8vRQYr","Land",4,1,"Y","N",9.413,2656,"Elizabeth","New Jersey",7208,6890,"2020-04-08",375778,"2020-07-29",139942,"Pending"
"Mna4MmoPFa","Multi Family",0,2,"Y","N",6.754,309,"Elizabeth","New Jersey",7208,6890,"2020-04-11",410548,"2020-06-12",414114,"Sold"
"N9ZVmYgivA","Land",4,1,"Y","Y",6.143,1559,"Atlantic City","New Jersey",8404,8900,"2020-01-16",417414,"2020-02-17",44868,"Pending"
"tOkKy19D5h","Land",1,0,"N","N",2.116,1700,"Elizabeth","New Jersey",7216,2100,"2020-09-04",45113,"2020-04-06",432220,"Pending"
"qKVQp74oHX","Land",0,4,"N","Y",0.409,1001,"Atlantic City","New Jersey",8404,8900,"2020-10-07",354606,"2020-08-03",343965,"Pending"
"vxHqjvfYVY","Land",2,2,"N","N",6.004,1586,"Elizabeth","New Jersey",7215,26500,"2020-05-11",43701,"2020-03-03",249344,"Sold"
"cd1jeQRmTq","Single Family",3,0,"N","Y",8.147,1316,"Elizabeth","New Jersey",7215,26500,"2020-01-24",159601,"2020-11-06",58113,"Sold"
"YJyRdr7GPM","Land",3,2,"Y","N",0.81,681,"Elizabeth","New Jersey",7208,6890,"2020-10-03",275277,"2020-04-22",142683,"Pending"
"JCTNXQWVar","Land",0,0,"N","Y",5.279,305,"Elizabeth","New Jersey",7216,2100,"2020-09-20",76061,"2020-03-14",269777,"Sold"
"cl0Qq782sA","Single Family",5,3,"N","Y",9.333,1072,"Elizabeth","New Jersey",7216,2100,"2020-12-04",352726,"2020-11-10",130927,"Sold"
"SvDVx6nlsQ","Multi Family",0,1,"Y","N",1.761,804,"Elizabeth","New Jersey",7208,6890,"2020-01-04",27716,"2020-04-17",117312,"Pending"
"iDEa0Z5GhB","Multi Family",0,3,"Y","N",2.432,1501,"Elizabeth","New Jersey",7208,6890,"2020-12-19",24765,"2020-03-11",17005,"Sold"
"AsQVX4QFzg","Land",0,2,"Y","N",0.932,973,"Atlantic City","New Jersey",8405,45600,"2020-09-06",419008,"2020-10-10",134607,"Sold"
"XqpQjYGyYO","Single Family",5,4,"Y","N",5.384,280,"Elizabeth","New Jersey",7215,26500,"2020-08-29",442345,"2020-09-20",87688,"Sold"
"1tYfzmJGra","Single Family",1,4,"N","N",4.805,376,"Atlantic City","New Jersey",8404,8900,"2020-12-25",496675,"2020-06-23",190112,"Pending"
"JXfNgtNywB","Land",5,4,"N","N",6.923,944,"Atlantic City","New Jersey",8402,6500,"2020-09-20",165928,"2020-09-11",48976,"Sold"
"KsOwX98P5t","Multi Family",2,0,"N","Y",7.538,1866,"Basking Ridge","New Jersey",7920,7000,"2020-09-29",422881,"2020-07-18",102539,"Sold"
"YNRPEFepK4","Single Family",1,0,"N","Y",0.984,1654,"Elizabeth","New Jersey",7215,26500,"2020-05-17",156907,"2020-12-22",392808,"Pending"
"YFie1rAeco","Multi Family",3,1,"N","Y",8.49,684,"Atlantic City","New Jersey",8402,6500,"2020-11-22",246268,"2020-06-12",243873,"Pending"
"OsbPulJwJa","Single Family",2,4,"Y","N",2.503,735,"Basking Ridge","New Jersey",7920,7000,"2020-10-27",108467,"2020-01-28",269124,"Sold"
"I3HLqayAtN","Single Family",5,2,"N","N",6.785,2619,"Elizabeth","New Jersey",7216,2100,"2020-08-11",326924,"2020-08-19",26403,"Pending"
"rfDffS90FM","Multi Family",2,3,"N","N",6.971,214,"Elizabeth","New Jersey",7216,2100,"2020-09-26",47530,"2020-09-25",464596,"Pending"
"y3lLxjCmyn","Land",2,2,"Y","N",1.087,2313,"Basking Ridge","New Jersey",7920,7000,"2020-05-03",372247,"2020-03-20",355254,"Sold"
"xfCjOzFbJA","Single Family",3,3,"N","Y",1.029,951,"Atlantic City","New Jersey",8405,45600,"2021-01-08",323711,"2021-01-27",379959,"Pending"
"7CQvsmptYl","Land",3,3,"Y","Y",8.433,1721,"Hudson County","New Jersey",7305,12700,"2020-02-09",315313,"2020-10-21",415210,"Pending"
"McPtXffGvE","Single Family",0,3,"Y","Y",0.298,1002,"Atlantic City","New Jersey",8404,8900,"2020-11-06",452524,"2020-08-02",302810,"Pending"
"LhpUrgrPfk","Land",1,2,"Y","Y",5.632,1688,"Atlantic City","New Jersey",8404,8900,"2020-09-21",269457,"2020-09-03",109477,"Sold"
"NTTyqrXH1w","Single Family",5,4,"N","Y",3.703,2396,"Basking Ridge","New Jersey",7920,7000,"2020-07-24",151422,"2020-07-26",89319,"Pending"
"4BnQZ8vkmh","Single Family",1,2,"Y","N",9.211,2385,"Elizabeth","New Jersey",7208,6890,"2020-02-22",12353,"2020-03-06",231691,"Pending"
"AIugfodIn0","Land",3,3,"N","N",4.725,2482,"Elizabeth","New Jersey",7216,2100,"2020-12-05",283430,"2020-10-14",413043,"Pending"
"tSxTjdQCSl","Single Family",4,0,"Y","N",5.491,1047,"Hudson County","New Jersey",7305,12700,"2020-05-19",439493,"2020-11-08",112769,"Sold"
"HIIs0oXMdX","Multi Family",4,2,"Y","N",2.53,403,"Elizabeth","New Jersey",7215,26500,"2020-05-30",71930,"2020-05-04",469238,"Pending"
"B0dk5tRcpO","Multi Family",4,4,"Y","N",0.204,2259,"Atlantic City","New Jersey",8404,8900,"2020-05-31",306680,"2020-11-25",492243,"Sold"
"LWPaG7VVb7","Multi Family",3,4,"Y","Y",2.247,1603,"Elizabeth","New Jersey",7216,2100,"2021-01-22",233805,"2020-08-10",333876,"Pending"
"HsGX7MpYFP","Multi Family",1,2,"N","N",2.973,469,"Elizabeth","New Jersey",7208,6890,"2020-11-14",110389,"2021-01-30",268207,"Pending"
"JXfNgtNywB","Land",5,4,"N","N",6.923,944,"Atlantic City","New Jersey",8405,45600,"2020-09-20",165928,"2020-09-11",48976,"Sold"
"mSslQHgDOy","Land",0,3,"N","N",5.864,2465,"Elizabeth","New Jersey",7208,6890,"2020-05-03",403884,"2020-09-04",408421,"Pending"
"0sDBQW610n","Land",0,0,"Y","N",1.727,2228,"Elizabeth","New Jersey",7215,26500,"2020-12-05",183732,"2020-04-17",26909,"Sold"
"SM2CoyxQGL","Land",1,0,"Y","Y",2.253,1971,"Atlantic City","New Jersey",8402,6500,"2020-05-11",269529,"2020-07-04",336481,"Sold"
"xbzEh6jxLA","Single Family",1,3,"Y","Y",3.976,2854,"Atlantic City","New Jersey",8405,45600,"2020-10-24",44793,"2020-03-27",176145,"Sold"
"V3kruET44H","Multi Family",3,0,"Y","Y",9.244,1404,"Atlantic City","New Jersey",8405,45600,"2020-09-26",83326,"2020-08-03",168125,"Pending"
"GawYtj4Tsi","Single Family",4,3,"N","Y",5.583,1302,"Elizabeth","New Jersey",7215,26500,"2020-05-12",155398,"2020-09-17",382844,"Pending"
"NapcFT8EBZ","Land",5,1,"Y","N",7.922,1683,"Atlantic City","New Jersey",8405,45600,"2020-08-20",312010,"2020-11-29",322274,"Sold"
"H2m2cQ4SWk","Multi Family",4,0,"N","N",2.66,1966,"Elizabeth","New Jersey",7208,6890,"2020-02-28",65766,"2020-06-06",64395,"Pending"
"aVQmW1UOqq","Multi Family",2,2,"Y","Y",3.439,1836,"Atlantic City","New Jersey",8402,6500,"2020-05-03",457307,"2020-01-10",93662,"Pending"
"4brBB5gxGZ","Land",1,4,"N","Y",3.969,1141,"Atlantic City","New Jersey",8402,6500,"2020-05-29",443800,"2020-08-23",166020,"Pending"
"aoCC3sMUUY","Multi Family",4,0,"N","N",3.422,1540,"Atlantic City","New Jersey",8402,6500,"2020-10-10",125256,"2020-07-09",75440,"Sold"
"J3r607Z2Qz","Land",1,3,"Y","N",9.526,1895,"Atlantic City","New Jersey",8404,8900,"2020-08-13",287128,"2020-07-04",313770,"Pending"
"20KnCO4nD1","Multi Family",2,0,"N","Y",6.861,834,"Atlantic City","New Jersey",8402,6500,"2020-11-07",296738,"2020-03-07",474932,"Sold"
"jNcNXZiIvJ","Multi Family",5,2,"N","Y",7.816,2639,"Hammonton","New Jersey",8037,23729,"2020-12-03",473042,"2020-03-22",289498,"Sold"
"H4ZVyqdZa3","Multi Family",4,1,"N","N",5.165,1069,"Basking Ridge","New Jersey",7920,7000,"2020-04-08",202861,"2020-03-29",94413,"Sold"
"Hc6RGnfwQl","Single Family",1,1,"N","N",8.179,880,"Hammonton","New Jersey",8037,23729,"2020-04-16",355763,"2021-01-17",472019,"Sold"
"IbnbALGmme","Multi Family",5,4,"N","Y",2.184,2994,"Basking Ridge","New Jersey",7920,7000,"2020-10-09",165517,"2020-09-16",126281,"Pending"
"zfQ5u9Fmk7","Land",3,0,"Y","N",2.552,2938,"Elizabeth","New Jersey",7208,6890,"2020-07-26",47944,"2020-06-06",159487,"Pending"
"iqwbuGsKmM","Multi Family",2,1,"N","N",3.948,617,"Atlantic City","New Jersey",8405,45600,"2020-03-05",216210,"2020-11-15",371752,"Pending"
"iqwbuGsKmM","Multi Family",2,1,"N","N",3.948,617,"Atlantic City","New Jersey",8402,6500,"2020-03-05",216210,"2020-11-15",371752,"Pending"
"uFkrFMx3fC","Land",1,0,"Y","N",0.603,711,"Elizabeth","New Jersey",7215,26500,"2020-01-29",416827,"2020-09-20",121034,"Pending"
"eENT4HzUwS","Multi Family",0,2,"N","N",1.047,1430,"Atlantic City","New Jersey",8404,8900,"2020-12-04",160889,"2020-06-08",88513,"Pending"
"iHM5SGEYiB","Land",2,3,"N","N",5.518,372,"Atlantic City","New Jersey",8405,45600,"2020-06-10",267086,"2020-04-05",433464,"Pending"
"Gewpyt74qw","Single Family",3,2,"Y","Y",3.774,719,"Atlantic City","New Jersey",8404,8900,"2020-01-12",300555,"2020-05-26",82872,"Pending"
"CDgLWnESGx","Single Family",5,2,"Y","Y",8.335,1580,"Elizabeth","New Jersey",7215,26500,"2020-04-20",183979,"2021-01-17",181732,"Pending"
"BpYclER78R","Multi Family",1,2,"Y","Y",5.019,2620,"Atlantic City","New Jersey",8404,8900,"2020-09-26",366458,"2020-10-30",228293,"Sold"
"r7ZJtvmmOu","Land",4,0,"N","N",9.969,2063,"Atlantic City","New Jersey",8405,45600,"2020-03-25",480175,"2020-05-06",319964,"Pending"
"PVtde8m13J","Multi Family",2,2,"Y","N",2.078,1316,"Atlantic City","New Jersey",8404,8900,"2020-05-25",271589,"2020-01-01",131401,"Sold"
"lkihReBapo","Land",1,1,"N","N",5.239,1975,"Elizabeth","New Jersey",7215,26500,"2020-02-12",164142,"2020-12-26",182794,"Sold"
"rwPh6Mf1Mi","Single Family",5,1,"N","Y",1.816,2915,"Atlantic City","New Jersey",8404,8900,"2020-04-02",356364,"2021-01-04",32224,"Sold"
"6WEHXsnzaJ","Multi Family",4,0,"Y","Y",7.238,1535,"Elizabeth","New Jersey",7216,2100,"2020-10-01",14569,"2020-02-05",131161,"Pending"
"YEa7prL9ku","Land",4,3,"Y","N",9.977,1725,"Elizabeth","New Jersey",7216,2100,"2020-08-22",89894,"2020-11-25",319933,"Sold"
"MPvStDoMeo","Land",3,1,"Y","Y",1.869,1005,"Elizabeth","New Jersey",7215,26500,"2020-02-20",111213,"2020-02-06",327702,"Sold"
"AJZshThQ8r","Single Family",0,4,"N","Y",2.283,1174,"Elizabeth","New Jersey",7208,6890,"2020-05-11",210450,"2020-02-29",353101,"Sold"
"YubSESQrpS","Multi Family",1,2,"Y","N",2.858,2647,"Elizabeth","New Jersey",7216,2100,"2020-11-21",480689,"2020-08-20",95779,"Sold"
"yDaFSOMz2h","Single Family",5,4,"Y","Y",4.946,110,"Atlantic City","New Jersey",8404,8900,"2020-06-27",444070,"2020-05-01",433142,"Pending"
"wH5Mr10Z6G","Single Family",0,1,"N","N",8.495,2959,"Atlantic City","New Jersey",8405,45600,"2020-11-27",100647,"2021-01-26",180523,"Pending"
"XqpQjYGyYO","Single Family",5,4,"Y","N",5.384,280,"Elizabeth","New Jersey",7208,6890,"2020-08-29",442345,"2020-09-20",87688,"Sold"
"JtpcW2kos8","Land",3,4,"Y","Y",6.183,2196,"Atlantic City","New Jersey",8404,8900,"2020-09-24",406431,"2020-09-14",195668,"Sold"
"oNNPq1osi0","Multi Family",3,1,"Y","N",1.717,1892,"Elizabeth","New Jersey",7215,26500,"2020-08-01",191576,"2020-06-22",417650,"Pending"
"BCaT5e9Fwk","Multi Family",2,4,"N","N",5.029,2147,"Atlantic City","New Jersey",8405,45600,"2020-01-21",464796,"2020-11-13",272199,"Sold"
"ZfuHucaYnu","Single Family",5,2,"N","N",7.584,883,"Hudson County","New Jersey",7305,12700,"2020-01-31",362556,"2020-10-12",237440,"Pending"
"HaiV7tvToh","Land",4,3,"N","N",4.738,1731,"Elizabeth","New Jersey",7216,2100,"2020-07-11",353760,"2020-07-03",144854,"Sold"
"8KPTEAWCVl","Multi Family",5,3,"N","Y",1.122,771,"Hudson County","New Jersey",7305,12700,"2020-10-18",232345,"2020-11-17",357375,"Sold"
"GRPbBBLH2N","Single Family",2,3,"N","N",5.598,1717,"Elizabeth","New Jersey",7215,26500,"2020-04-30",378210,"2021-01-09",34803,"Sold"
"qG1aSgNxfP","Single Family",4,0,"Y","N",9.533,2065,"Elizabeth","New Jersey",7208,6890,"2020-01-09",315827,"2020-02-12",328291,"Pending"
"1dkqV8DZgz","Single Family",5,4,"N","Y",2.215,241,"Atlantic City","New Jersey",8404,8900,"2020-07-10",256453,"2020-02-08",120780,"Pending"
"KRCK4Kgfs6","Land",5,2,"Y","N",8.423,1158,"Elizabeth","New Jersey",7215,26500,"2020-08-08",394798,"2020-08-14",246163,"Pending"
"HIIs0oXMdX","Multi Family",4,2,"Y","N",2.53,403,"Elizabeth","New Jersey",7208,6890,"2020-05-30",71930,"2020-05-04",469238,"Pending"
"lkihReBapo","Land",1,1,"N","N",5.239,1975,"Elizabeth","New Jersey",7216,2100,"2020-02-12",164142,"2020-12-26",182794,"Sold"
"DT5YGBtvKG","Multi Family",0,4,"Y","N",8.249,2366,"Elizabeth","New Jersey",7215,26500,"2020-12-03",243418,"2020-08-09",352608,"Sold"
"AGChGMuPS8","Multi Family",4,2,"Y","Y",2.216,1798,"Atlantic City","New Jersey",8404,8900,"2020-09-21",375013,"2020-09-08",240008,"Pending"
"DmXTjonU93","Single Family",1,1,"N","Y",9.138,125,"Elizabeth","New Jersey",7216,2100,"2020-10-18",451505,"2020-07-26",217702,"Pending"
"njT2dOKJsB","Land",0,2,"Y","N",2.106,2954,"Elizabeth","New Jersey",7215,26500,"2020-08-08",167850,"2021-01-03",85364,"Pending"
"SL6JLflmqh","Multi Family",3,0,"N","Y",1.256,284,"Hammonton","New Jersey",8037,23729,"2020-09-11",69170,"2020-03-09",150258,"Pending"
"M5cAi9XF1O","Land",4,3,"N","Y",7.148,2801,"Atlantic City","New Jersey",8402,6500,"2020-04-27",172069,"2020-08-26",289586,"Sold"
"gpZkB4ZyUl","Multi Family",0,4,"N","N",3.452,488,"Elizabeth","New Jersey",7208,6890,"2020-10-14",497324,"2020-01-28",373268,"Pending"
"5rpfhMq1h1","Land",5,1,"Y","N",3.693,1148,"Elizabeth","New Jersey",7208,6890,"2020-11-01",276845,"2020-05-23",287100,"Pending"
"aLXYuxomkl","Land",5,3,"N","N",1.606,1598,"Elizabeth","New Jersey",7215,26500,"2020-09-09",130689,"2020-01-28",436310,"Pending"
"SvDVx6nlsQ","Multi Family",0,1,"Y","N",1.761,804,"Elizabeth","New Jersey",7216,2100,"2020-01-04",27716,"2020-04-17",117312,"Pending"
"KRCK4Kgfs6","Land",5,2,"Y","N",8.423,1158,"Elizabeth","New Jersey",7208,6890,"2020-08-08",394798,"2020-08-14",246163,"Pending"
"ZqHSSeKNbf","Single Family",1,3,"N","Y",4.99,168,"Elizabeth","New Jersey",7216,2100,"2020-02-04",248178,"2020-12-07",17945,"Pending"
"vxHqjvfYVY","Land",2,2,"N","N",6.004,1586,"Elizabeth","New Jersey",7208,6890,"2020-05-11",43701,"2020-03-03",249344,"Sold"
"onSbOe7KTJ","Multi Family",5,4,"Y","N",1.269,2837,"Atlantic City","New Jersey",8402,6500,"2020-05-19",414137,"2020-07-13",21921,"Sold"
"E5Kh2c8SWw","Land",3,4,"Y","Y",5.148,1074,"Atlantic City","New Jersey",8402,6500,"2020-03-18",464600,"2020-07-16",24959,"Pending"
"OYytE3uV5J","Single Family",5,2,"Y","Y",7.624,878,"Elizabeth","New Jersey",7215,26500,"2020-06-22",53428,"2020-12-20",287445,"Pending"
"Az4Mx1wx0a","Single Family",1,2,"N","N",4.372,182,"Elizabeth","New Jersey",7216,2100,"2020-11-11",266907,"2020-10-06",469916,"Pending"
"8oe4Bt9YGu","Single Family",3,0,"Y","Y",1.992,2853,"Elizabeth","New Jersey",7215,26500,"2020-07-25",117088,"2020-10-26",386799,"Sold"
"NHBTsBsp6z","Land",1,0,"Y","Y",6.489,2059,"Atlantic City","New Jersey",8404,8900,"2020-08-02",56167,"2020-01-07",354678,"Sold"
"bOlJY6zGMg","Multi Family",4,2,"Y","N",2.489,1027,"Elizabeth","New Jersey",7215,26500,"2020-10-17",56855,"2020-04-20",61494,"Sold"
"3A996DSV5d","Land",4,4,"N","Y",6.439,1665,"Atlantic City","New Jersey",8405,45600,"2020-02-20",373090,"2020-08-21",135198,"Sold"
"FijbEXh60l","Multi Family",2,4,"Y","Y",0.302,660,"Atlantic City","New Jersey",8405,45600,"2020-03-12",425363,"2020-11-20",331232,"Pending"
"kQcsR48lgU","Single Family",1,0,"N","Y",2.931,2742,"Atlantic City","New Jersey",8404,8900,"2020-06-20",59027,"2020-12-03",71219,"Sold"
"yDaFSOMz2h","Single Family",5,4,"Y","Y",4.946,110,"Atlantic City","New Jersey",8402,6500,"2020-06-27",444070,"2020-05-01",433142,"Pending"
"AkR3DAwS7e","Multi Family",1,3,"Y","N",0.079,1021,"Atlantic City","New Jersey",8404,8900,"2020-02-23",211581,"2020-02-14",310518,"Pending"
"p17mh4rZrI","Land",1,4,"Y","N",6.942,2582,"Basking Ridge","New Jersey",7920,7000,"2020-09-17",335468,"2020-04-10",379460,"Sold"
"LBwZvRKEvN","Single Family",1,0,"Y","Y",0.316,1172,"Atlantic City","New Jersey",8402,6500,"2020-01-01",363819,"2020-06-10",353141,"Pending"
